ability_id,upgrade_id,upgrade_level,ability_point_cost,effect_reference,mechanic,operation,value,unit,condition,confidence,source_ids,notes
paradox_kinetic_carbine,paradox_kinetic_carbine_t3,3,5,paradox_kinetic_carbine::speed_boost_duration,speed_boost_duration,add,2,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_kinetic_carbine,paradox_kinetic_carbine_t3,3,5,paradox_kinetic_carbine::min_bonus_bullet_damage,min_bonus_bullet_damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=weapon_power; coefficient=55.
paradox_kinetic_carbine,paradox_kinetic_carbine_t3,3,5,paradox_kinetic_carbine::min_bonus_bullet_damage,min_bonus_bullet_damage_weapon_power_scaling,modify_scaling,55,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=weapon_power.
paradox_kinetic_carbine,paradox_kinetic_carbine_t3,3,5,paradox_kinetic_carbine::max_bonus_bullet_damage,max_bonus_bullet_damage,add,0,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=weapon_power; coefficient=55.
paradox_kinetic_carbine,paradox_kinetic_carbine_t3,3,5,paradox_kinetic_carbine::max_bonus_bullet_damage,max_bonus_bullet_damage_weapon_power_scaling,modify_scaling,55,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=weapon_power.
paradox_paradoxical_swap,paradox_paradoxical_swap_t1,1,1,paradox_paradoxical_swap::combat_barrier,combat_barrier,add,200,health,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=1.5.
paradox_paradoxical_swap,paradox_paradoxical_swap_t1,1,1,paradox_paradoxical_swap::combat_barrier,combat_barrier_spirit_scaling,modify_scaling,1.5,multiplier,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
paradox_paradoxical_swap,paradox_paradoxical_swap_t1,1,1,paradox_paradoxical_swap::barrier_duration,barrier_duration,unlock,8,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_paradoxical_swap,paradox_paradoxical_swap_t2,2,2,paradox_paradoxical_swap::ability_cast_range,ability_cast_range,add,13,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_paradoxical_swap,paradox_paradoxical_swap_t2,2,2,paradox_paradoxical_swap::ability_cooldown,ability_cooldown,reduce_cooldown,-30,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_paradoxical_swap,paradox_paradoxical_swap_t3,3,5,paradox_paradoxical_swap::multi_swap,multi_swap,unlock,7,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
paradox_paradoxical_swap,paradox_paradoxical_swap_t3,3,5,paradox_paradoxical_swap::max_health_damage,max_health_damage,unlock,10,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_barrage,pocket_barrage_t1,1,1,pocket_barrage::damage_per_projectile,damage_per_projectile,add,16,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_barrage,pocket_barrage_t2,2,2,pocket_barrage::ability_cooldown,ability_cooldown,reduce_cooldown,-16,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_barrage,pocket_barrage_t3,3,5,pocket_barrage::amp_percent_per_stack,amp_percent_per_stack,add,4,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_barrage,pocket_barrage_t3,3,5,pocket_barrage::radius,radius,add,3,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_flying_cloak,pocket_flying_cloak_t1,1,1,pocket_flying_cloak::damage,damage,add,70,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_flying_cloak,pocket_flying_cloak_t2,2,2,pocket_flying_cloak::weapon_damage_bonus,weapon_damage_bonus,unlock,5,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_flying_cloak,pocket_flying_cloak_t2,2,2,pocket_flying_cloak::weapon_damage_bonus_duration,weapon_damage_bonus_duration,unlock,6,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_flying_cloak,pocket_flying_cloak_t3,3,5,pocket_flying_cloak::max_lifetime,max_lifetime,add,1.6,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_flying_cloak,pocket_flying_cloak_t3,3,5,pocket_flying_cloak::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t1,1,1,pocket_enchanter_s_satchel::ability_cooldown,ability_cooldown,reduce_cooldown,-5,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t2,2,2,pocket_enchanter_s_satchel::damage,damage,add,90,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t3,3,5,pocket_enchanter_s_satchel::fire_rate_slow,fire_rate_slow,unlock,40,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t3,3,5,pocket_enchanter_s_satchel::move_slow_percent,move_slow_percent,unlock,40,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t3,3,5,pocket_enchanter_s_satchel::debuff_duration,debuff_duration,unlock,4,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t3,3,5,pocket_enchanter_s_satchel::ability_channel_time,ability_channel_time,add,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_enchanter_s_satchel,pocket_enchanter_s_satchel_t3,3,5,pocket_enchanter_s_satchel::radius,radius,add,4,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_affliction,pocket_affliction_t1,1,1,pocket_affliction::ability_cooldown,ability_cooldown,reduce_cooldown,-35,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_affliction,pocket_affliction_t2,2,2,pocket_affliction::debuff_duration,debuff_duration,add,3,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_affliction,pocket_affliction_t2,2,2,pocket_affliction::radius,radius,add,4,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
pocket_affliction,pocket_affliction_t3,3,5,pocket_affliction::dps,dps,add,13,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.1.
pocket_affliction,pocket_affliction_t3,3,5,pocket_affliction::dps,dps_spirit_scaling,modify_scaling,0.1,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
pocket_affliction,pocket_affliction_t3,3,5,pocket_affliction::disable_healing,disable_healing,unlock,1,health,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_pillow_toss,rem_pillow_toss_t1,1,1,rem_pillow_toss::ability_cooldown,ability_cooldown,reduce_cooldown,-7,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_pillow_toss,rem_pillow_toss_t2,2,2,rem_pillow_toss::fire_rate_slow,fire_rate_slow,unlock,35,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_pillow_toss,rem_pillow_toss_t2,2,2,rem_pillow_toss::radius,radius,add,2,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_pillow_toss,rem_pillow_toss_t3,3,5,rem_pillow_toss::damage,damage,add,100,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_pillow_toss,rem_pillow_toss_t3,3,5,rem_pillow_toss::ability_charges,ability_charges,add_charge,1,charges,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t1,1,1,rem_tag_along::ability_cooldown,ability_cooldown,reduce_cooldown,-8,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t2,2,2,rem_tag_along::bonus_barrier_amp_percent,bonus_barrier_amp_percent,unlock,35,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t2,2,2,rem_tag_along::bonus_item_duration_percent,bonus_item_duration_percent,unlock,35,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t2,2,2,rem_tag_along::bonus_item_range_percent,bonus_item_range_percent,unlock,35,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::tech_power_percent,tech_power_percent,unlock,15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::bonus_spirit_power,bonus_spirit_power,unlock,35,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::hop_off_effec_duration,hop_off_effec_duration,unlock,10,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::missing_health_burst_pct,missing_health_burst_pct,add,0,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.016.
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::missing_health_burst_pct,missing_health_burst_pct_spirit_scaling,modify_scaling,0.016,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::healing_per_second,healing_per_second,add,0,health_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.34.
rem_tag_along,rem_tag_along_t3,3,5,rem_tag_along::healing_per_second,healing_per_second_spirit_scaling,modify_scaling,0.34,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
rem_lil_helpers,rem_lil_helpers_t1,1,1,rem_lil_helpers::helper_count,helper_count,add,1,count,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_lil_helpers,rem_lil_helpers_t1,1,1,rem_lil_helpers::bonus_move_speed,bonus_move_speed,add,1.5,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_lil_helpers,rem_lil_helpers_t2,2,2,rem_lil_helpers::helper_count,helper_count,add,1,count,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_lil_helpers,rem_lil_helpers_t2,2,2,rem_lil_helpers::infest_damage_taken_percent,infest_damage_taken_percent,add,15,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_lil_helpers,rem_lil_helpers_t3,3,5,rem_lil_helpers::helper_count,helper_count,add,1,count,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_lil_helpers,rem_lil_helpers_t3,3,5,rem_lil_helpers::tech_armor_gain,tech_armor_gain,add,15,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t1,1,1,rem_naptime::consume_stamina_on_wake,consume_stamina_on_wake,unlock,1,flat,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t1,1,1,rem_naptime::no_stamina_regen_during_sleep,no_stamina_regen_during_sleep,unlock,1,flat,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t2,2,2,rem_naptime::sleep_duration,sleep_duration,add,0.75,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t2,2,2,rem_naptime::radius,radius,add,3,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t3,3,5,rem_naptime::damage_resist_pct_while_channeling,damage_resist_pct_while_channeling,add,50,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t3,3,5,rem_naptime::unstoppable_while_channeling,unstoppable_while_channeling,unlock,1,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
rem_naptime,rem_naptime_t3,3,5,rem_naptime::ability_cooldown,ability_cooldown,reduce_cooldown,-55,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_lightning_ball,seven_lightning_ball_t1,1,1,seven_lightning_ball::ability_charges,ability_charges,add_charge,1,charges,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_lightning_ball,seven_lightning_ball_t2,2,2,seven_lightning_ball::slow_percent,slow_percent,unlock,35,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_lightning_ball,seven_lightning_ball_t2,2,2,seven_lightning_ball::max_lifetime,max_lifetime,add,1,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_lightning_ball,seven_lightning_ball_t3,3,5,seven_lightning_ball::dps,dps,add,58.5,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_lightning_ball,seven_lightning_ball_t3,3,5,seven_lightning_ball::shock_radius,shock_radius,add,1.75,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_static_charge,seven_static_charge_t1,1,1,seven_static_charge::ability_cooldown,ability_cooldown,reduce_cooldown,-20,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_static_charge,seven_static_charge_t2,2,2,seven_static_charge::shock_radius,shock_radius,add,7,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_static_charge,seven_static_charge_t2,2,2,seven_static_charge::ability_cast_range,ability_cast_range,add,5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_static_charge,seven_static_charge_t3,3,5,seven_static_charge::stun_duration,stun_duration,add,0.9,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_static_charge,seven_static_charge_t3,3,5,seven_static_charge::damage,damage,add,160,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_power_surge,seven_power_surge_t1,1,1,seven_power_surge::ability_cooldown,ability_cooldown,reduce_cooldown,-18,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_power_surge,seven_power_surge_t2,2,2,seven_power_surge::bonus_move_speed,bonus_move_speed,unlock,3,units_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_power_surge,seven_power_surge_t2,2,2,seven_power_surge::bonus_per_chain,bonus_per_chain,add,8,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.23.
seven_power_surge,seven_power_surge_t2,2,2,seven_power_surge::bonus_per_chain,bonus_per_chain_spirit_scaling,modify_scaling,0.23,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
seven_power_surge,seven_power_surge_t2,2,2,seven_power_surge::damage_per_chain,damage_per_chain,add,8,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.23.
seven_power_surge,seven_power_surge_t2,2,2,seven_power_surge::damage_per_chain,damage_per_chain_spirit_scaling,modify_scaling,0.23,multiplier,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
seven_power_surge,seven_power_surge_t3,3,5,seven_power_surge::tech_resist_debuff,tech_resist_debuff,unlock,-15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_power_surge,seven_power_surge_t3,3,5,seven_power_surge::debuff_duration,debuff_duration,unlock,10,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_power_surge,seven_power_surge_t3,3,5,seven_power_surge::ability_duration,ability_duration,add,10,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t1,1,1,seven_storm_cloud::bullet_resist_on_active,bullet_resist_on_active,unlock,55,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t2,2,2,seven_storm_cloud::radius,radius,add,10,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t2,2,2,seven_storm_cloud::initial_radius,initial_radius,add,5,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t2,2,2,seven_storm_cloud::ability_channel_time,ability_channel_time,add,7,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t3,3,5,seven_storm_cloud::dps,dps,add,65,damage_per_second,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
seven_storm_cloud,seven_storm_cloud_t3,3,5,seven_storm_cloud::flight_control_enabled,flight_control_enabled,add,4,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_serrated_knives,shiv_serrated_knives_t1,1,1,shiv_serrated_knives::bleed_duration,bleed_duration,add,2,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_serrated_knives,shiv_serrated_knives_t2,2,2,shiv_serrated_knives::ability_charges,ability_charges,add_charge,2,charges,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_serrated_knives,shiv_serrated_knives_t3,3,5,shiv_serrated_knives::bleed_dps_per_stack,bleed_dps_per_stack,add,12,flat,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Structured scaling attribute=spirit; coefficient=0.07.
shiv_serrated_knives,shiv_serrated_knives_t3,3,5,shiv_serrated_knives::bleed_dps_per_stack,bleed_dps_per_stack_spirit_scaling,modify_scaling,0.07,multiplier,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",Atomar vom Basiswert getrennte Skalierungsänderung; structured attribute=spirit.
shiv_slice_and_dice,shiv_slice_and_dice_t1,1,1,shiv_slice_and_dice::ability_cooldown,ability_cooldown,reduce_cooldown,-6,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t2,2,2,shiv_slice_and_dice::tech_armor_damage_reduction,tech_armor_damage_reduction,subtract,-4,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t2,2,2,shiv_slice_and_dice::dash_range,dash_range,add,2,meters,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t3,3,5,shiv_slice_and_dice::impact_damage,impact_damage,add,50,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t3,3,5,shiv_slice_and_dice::cooldown_reduction_on_hit,cooldown_reduction_on_hit,unlock,2,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t3,3,5,shiv_slice_and_dice::cooldown_reduction_on_hit_non_hero,cooldown_reduction_on_hit_non_hero,unlock,1,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_slice_and_dice,shiv_slice_and_dice_t3,3,5,shiv_slice_and_dice::max_cooldown_reductions_from_hits,max_cooldown_reductions_from_hits,unlock,8,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_bloodletting,shiv_bloodletting_t1,1,1,shiv_bloodletting::ability_cooldown,ability_cooldown,reduce_cooldown,-15,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_bloodletting,shiv_bloodletting_t2,2,2,shiv_bloodletting::defer_clear_pct,defer_clear_pct,add,40,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_bloodletting,shiv_bloodletting_t3,3,5,shiv_bloodletting::damage_pct_deferred,damage_pct_deferred,add,15,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_killing_blow,shiv_killing_blow_t1,1,1,shiv_killing_blow::bonus_move_speed,bonus_move_speed,unlock,2,units_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_killing_blow,shiv_killing_blow_t1,1,1,shiv_killing_blow::ability_cast_range,ability_cast_range,add,6,meters,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_killing_blow,shiv_killing_blow_t2,2,2,shiv_killing_blow::buff_damage,buff_damage,add,16,damage,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_killing_blow,shiv_killing_blow_t2,2,2,shiv_killing_blow::ability_cooldown,ability_cooldown,reduce_cooldown,-25,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
shiv_killing_blow,shiv_killing_blow_t3,3,5,shiv_killing_blow::enemy_health_percent,enemy_health_percent,add,10,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_slam_fire,silver_slam_fire_t1,1,1,silver_slam_fire::base_attack_damage_percent,base_attack_damage_percent,unlock,15,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_slam_fire,silver_slam_fire_t2,2,2,silver_slam_fire::ability_cooldown,ability_cooldown,reduce_cooldown,-10,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_slam_fire,silver_slam_fire_t3,3,5,silver_slam_fire::stack_duration,stack_duration,unlock,3,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_slam_fire,silver_slam_fire_t3,3,5,silver_slam_fire::max_stacks,max_stacks,unlock,3,stacks,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_slam_fire,silver_slam_fire_t3,3,5,silver_slam_fire::bonus_current_health_damage_percentage,bonus_current_health_damage_percentage,unlock,7,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_boot_kick,silver_boot_kick_t1,1,1,silver_boot_kick::ability_cooldown,ability_cooldown,reduce_cooldown,-6,seconds,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_boot_kick,silver_boot_kick_t2,2,2,silver_boot_kick::stamina_restore,stamina_restore,unlock,2,flat,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_boot_kick,silver_boot_kick_t3,3,5,silver_boot_kick::outgoing_damage_percent,outgoing_damage_percent,unlock,-35,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_boot_kick,silver_boot_kick_t3,3,5,silver_boot_kick::debuff_duration,debuff_duration,unlock,5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_boot_kick,silver_boot_kick_t3,3,5,silver_boot_kick::bonus_damage,bonus_damage,add,80,damage,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_entangling_bola,silver_entangling_bola_t1,1,1,silver_entangling_bola::slow_percent,slow_percent,add,25,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_entangling_bola,silver_entangling_bola_t2,2,2,silver_entangling_bola::ability_cooldown,ability_cooldown,reduce_cooldown,-8,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_entangling_bola,silver_entangling_bola_t3,3,5,silver_entangling_bola::ricochet_count,ricochet_count,unlock,2,count,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_entangling_bola,silver_entangling_bola_t3,3,5,silver_entangling_bola::ricochet_range,ricochet_range,unlock,15,meters,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_entangling_bola,silver_entangling_bola_t3,3,5,silver_entangling_bola::debuff_duration,debuff_duration,add,0.75,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t1,1,1,silver_lycan_curse::bullet_resist,bullet_resist,unlock,15,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t1,1,1,silver_lycan_curse::tech_resist,tech_resist,unlock,15,percent,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t2,2,2,silver_lycan_curse::bonus_move_speed,bonus_move_speed,add,4,units_per_second,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t2,2,2,silver_lycan_curse::bonus_health,bonus_health,add,200,health,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t3,3,5,silver_lycan_curse::kill_duration_bonus,kill_duration_bonus,unlock,15,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_lycan_curse,silver_lycan_curse_t3,3,5,silver_lycan_curse::kill_credit_window,kill_credit_window,unlock,1.5,seconds,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_go_for_the_throat,silver_go_for_the_throat_t1,1,1,silver_go_for_the_throat::damage,damage,add,30,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_go_for_the_throat,silver_go_for_the_throat_t2,2,2,silver_go_for_the_throat::life_steal_percent_on_hit,life_steal_percent_on_hit,add,25,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_go_for_the_throat,silver_go_for_the_throat_t3,3,5,silver_go_for_the_throat::missing_health_damage_percentage,missing_health_damage_percentage,add,4,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_mauling_leap,silver_mauling_leap_t1,1,1,silver_mauling_leap::dps,dps,add,10,damage_per_second,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_mauling_leap,silver_mauling_leap_t2,2,2,silver_mauling_leap::ability_cooldown,ability_cooldown,reduce_cooldown,-9,seconds,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_mauling_leap,silver_mauling_leap_t3,3,5,silver_mauling_leap::bullet_armor_reduction,bullet_armor_reduction,subtract,-12,percent,tier 3 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_tail_whack,silver_tail_whack_t1,1,1,silver_tail_whack::damage,damage,add,25,damage,tier 1 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
silver_tail_whack,silver_tail_whack_t2,2,2,silver_tail_whack::slow_percent,slow_percent,add,40,percent,tier 2 purchased,high,"[""HSRC-0004"",""HSRC-0008""]",
